text H-ID,preferred_name,language,literary_form,specific_genre Record Title,date_of_creation,is_written_by (Person) Record Title,described_at_URL,doc H-ID,Shelfmark,siglum,status,Settlement,repository,collection,idno,Date,jonas_id,arlima_id
662,Gui de Nanteuil,fro (Old French),verse,chanson de geste,1180 to 1220,,https://arlima.net/no/341|http://jonas.irht.cnrs.fr/oeuvre/8357,49472,"Firenze, Biblioteca nazionale centrale, II. IV. 588",,,Firenze,Biblioteca nazionale centrale,,II. IV. 588,1241-1260,http://jonas.irht.cnrs.fr/manuscrit/75445,
662,Gui de Nanteuil,fro (Old French),verse,chanson de geste,1180 to 1220,,https://arlima.net/no/341|http://jonas.irht.cnrs.fr/oeuvre/8357,45299,"Montpellier, Bibliothèque interuniversitaire Section de médecine, H 247",,,Montpellier,Bibliothèque interuniversitaire Section de médecine,,H 247,1351-1400,http://jonas.irht.cnrs.fr/manuscrit/36274,https://arlima.net/no/3208
662,Gui de Nanteuil,fro (Old French),verse,chanson de geste,1180 to 1220,,https://arlima.net/no/341|http://jonas.irht.cnrs.fr/oeuvre/8357,45118,"Venezia, Biblioteca nazionale Marciana, fr. Z. 10 (=253)",,,Venezia,Biblioteca nazionale Marciana,fr.,Z. 10 (=253),1341-1360,http://jonas.irht.cnrs.fr/manuscrit/68330,https://arlima.net/no/4572
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,47323,"Cambridge, Corpus Christi College, Parker Library 50",,,Cambridge,Corpus Christi College,Parker Library,50,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/12118,
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,45271,"Cambridge, University Library, Additional 2751, n° 16",,fragment,Cambridge,University Library,Additional,"2751, n° 16",1281-1400,http://jonas.irht.cnrs.fr/manuscrit/81171,https://arlima.net/no/8350
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,45184,"Cologny (Genève), Fondation Martin Bodmer, 168",,,Cologny (Genève),Fondation Martin Bodmer,,168,1281-1320,http://jonas.irht.cnrs.fr/manuscrit/17550,https://arlima.net/no/2490
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,45190,"Cologny (Genève), Fondation Martin Bodmer, 67",,,Cologny (Genève),Fondation Martin Bodmer,,67,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/17505,https://arlima.net/no/2254
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,45177,"Leeds, University Library, Ripon Cathedral MS Fragment 61 [+15?]",,fragment,Leeds,University Library,Ripon Cathedral MS Fragment,61,1296-1305,,
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,45561,"London, British Library, Additional 38662",,,London,British Library,Additional,38662,1241-1260,https://jonas.irht.cnrs.fr/manuscrit/73181,
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,45584,"London, British Library, Harley 3775",,mutilated,London,British Library,Harley,3775,1251-1325,http://jonas.irht.cnrs.fr/manuscrit/30780,
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,45606,"London, British Library, Royal 8.F.IX",,,London,British Library,Royal,8. F. IX,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/78645,
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,47314,"London, College of Arms, Arundel 27 (anc. 154)",,,London,College of Arms,,Arundel 27 (anc. 154),1301-1320,http://jonas.irht.cnrs.fr/manuscrit/78646,
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,45602,"New Haven, Yale University Library, Beinecke Library 591",,,New Haven,Yale University Library,Beinecke Library,591,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/78655,
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,49473,"Nottingham, University Library, Oakham Parish Library Bx 1756 S 4",,fragment,Nottingham,University Library,Oakham Parish Library,Bx 1756 S 4,1267-1300,,
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,45367,"Oxford, Bodleian Library, Rawlinson D.913/fols 86–89",,fragment,Oxford,Bodleian Library,Rawlinson,D.913/fols 86–89,1276-1325,http://jonas.irht.cnrs.fr/manuscrit/40703,https://arlima.net/no/6039
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,46119,"Oxford, Corpus Christi College, 491/28",,fragment,Oxford,Corpus Christi College,,491/28,1201-1400,http://jonas.irht.cnrs.fr/manuscrit/75047,
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,45903,"Paris, Bibliothèque nationale de France, français 1669",,,Paris,Bibliothèque nationale de France,français,1669,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/72707,https://arlima.net/no/5168
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,45214,"Wolfenbüttel, Herzog August Bibliothek, 87.4. Aug. fol.",,,Wolfenbüttel,Herzog August Bibliothek,,87.4. Aug. fol.,1296-1305,http://jonas.irht.cnrs.fr/manuscrit/78653,
663,Gui de Warwick,fro_ENG (Anglo-Norman),verse,chanson de geste,1201 to 1250,,https://arlima.net/no/1292|http://jonas.irht.cnrs.fr/oeuvre/5120,45747,"York, Minster Library, XVI. I, 7",,fragment,York,Minster Library,,"XVI. I, 7",1281-1300,http://jonas.irht.cnrs.fr/manuscrit/78654,
664,Hervis de Metz,fro (Old French),verse,chanson de geste,1201 to 1225,,https://arlima.net/no/1363,45255,"Darmstadt, Universitäts- und Landesbibliothek, 3133",Da,,Darmstadt,Universitäts- und Landesbibliothek,,3133,1281-1320,http://jonas.irht.cnrs.fr/manuscrit/17651,
664,Hervis de Metz,fro (Old French),verse,chanson de geste,1201 to 1225,,https://arlima.net/no/1363,47607,"Paris, Archives nationales de France, AB XIX 1734, Dossier Moselle",Em,fragment,Paris,Archives nationales de France,,"AB XIX 1734, Dossier Moselle",1201-1300,http://jonas.irht.cnrs.fr/manuscrit/80910,
664,Hervis de Metz,fro (Old French),verse,chanson de geste,1201 to 1225,,https://arlima.net/no/1363,45679,"Paris, Bibliothèque nationale de France, Arsenal 3143",N,,Paris,Bibliothèque nationale de France,Arsenal,3143,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/42944,https://arlima.net/no/6801
664,Hervis de Metz,fro (Old French),verse,chanson de geste,1201 to 1225,,https://arlima.net/no/1363,45944,"Paris, Bibliothèque nationale de France, français 19160",E,,Paris,Bibliothèque nationale de France,français,19160,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/45866,https://arlima.net/no/4273
664,Hervis de Metz,fro (Old French),verse,chanson de geste,1201 to 1225,,https://arlima.net/no/1363,47262,"Torino, Biblioteca nazionale universitaria, L. II. 14 (1639)",T,,Torino,Biblioteca nazionale universitaria,,L. II. 14 (1639),1311,http://jonas.irht.cnrs.fr/manuscrit/59028,https://arlima.net/no/5394
666,Huon de Bordeaux,fro (Old French),verse,chanson de geste,1181 to 1268,,https://arlima.net/no/1384|http://jonas.irht.cnrs.fr/oeuvre/5740,45264,"Boston, Massachusetts Historical Society, Special Colls. Appleton O.S. Folder 1",b,fragment,Boston,Massachusetts Historical Society,Special Colls.,Appleton O.S. Folder 1,1351-1400,http://jonas.irht.cnrs.fr/manuscrit/81113,
666,Huon de Bordeaux,fro (Old French),verse,chanson de geste,1181 to 1268,,https://arlima.net/no/1384|http://jonas.irht.cnrs.fr/oeuvre/5740,45768,"Paris, Bibliothèque nationale de France, français 22555",P,,Paris,Bibliothèque nationale de France,français,22555,1401-1500,http://jonas.irht.cnrs.fr/manuscrit/45900,https://arlima.net/no/3449
666,Huon de Bordeaux,fro (Old French),verse,chanson de geste,1181 to 1268,,https://arlima.net/no/1384|http://jonas.irht.cnrs.fr/oeuvre/5740,47262,"Torino, Biblioteca nazionale universitaria, L. II. 14 (1639)",T,,Torino,Biblioteca nazionale universitaria,,L. II. 14 (1639),1311,http://jonas.irht.cnrs.fr/manuscrit/59028,https://arlima.net/no/5394
666,Huon de Bordeaux,fro (Old French),verse,chanson de geste,1181 to 1268,,https://arlima.net/no/1384|http://jonas.irht.cnrs.fr/oeuvre/5740,45421,"Tours, Bibliothèque municipale, 936",M,,Tours,Bibliothèque municipale,,936,1201-1220,http://jonas.irht.cnrs.fr/manuscrit/60310,https://arlima.net/no/3993
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,45294,"Brunswick, Bowdoin College Library, M194 .R463 folio vault ",Brunswick-fragment,fragment,Brunswick,Bowdoin College Library,,M194 .R463 folio vault,1326-1335,,https://arlima.net/no/3568
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,45146,"Cambridge, Peterhouse College Library, 2. 0. 5",P,,Cambridge,Peterhouse College Library,,2. 0. 5,1276-1300,http://jonas.irht.cnrs.fr/manuscrit/12297,https://arlima.net/no/9467
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,46149,"Metz, Archives municipales, II 129 n°1",Metz-fragment,fragment,Metz,Archives municipales,,II 129 n°1,1241-1260,http://jonas.irht.cnrs.fr/manuscrit/82153,https://arlima.net/no/9463
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,45637,"Metz, Bibliothèque municipale, 192",Mz / Z new system,,Metz,Bibliothèque municipale,,192,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/34652,https://arlima.net/no/9464
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,45299,"Montpellier, Bibliothèque interuniversitaire Section de médecine, H 247",M,,Montpellier,Bibliothèque interuniversitaire Section de médecine,,H 247,1351-1400,http://jonas.irht.cnrs.fr/manuscrit/36274,https://arlima.net/no/3208
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,45345,"Oxford, Bodleian Library, Douce 121",D,mutilated,Oxford,Bodleian Library,Douce,121,1226-1250,http://jonas.irht.cnrs.fr/manuscrit/40249,https://arlima.net/no/9799
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,45360,"Oxford, Bodleian Library, Hatton 59",H,mutilated,Oxford,Bodleian Library,Hatton,59,1241-1260,http://jonas.irht.cnrs.fr/manuscrit/40301,https://arlima.net/no/8310
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,45362,"Oxford, Bodleian Library, Laud. misc. 637",O,,Oxford,Bodleian Library,Laud. misc.,637,1333,http://jonas.irht.cnrs.fr/manuscrit/40510,https://arlima.net/no/9798
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,45802,"Paris, Bibliothèque Mazarine, 4314",Maz new system,fragment,Paris,Bibliothèque Mazarine,,4314,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/44749,https://arlima.net/no/8099
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,45660,"Paris, Bibliothèque nationale de France, Arsenal 2990",A,,Paris,Bibliothèque nationale de France,Arsenal,2990,1396-1405,http://jonas.irht.cnrs.fr/manuscrit/74598,https://arlima.net/no/6451
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,45989,"Paris, Bibliothèque nationale de France, français 24387",L,,Paris,Bibliothèque nationale de France,français,24387,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/73689,https://arlima.net/no/6947
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,46000,"Paris, Bibliothèque nationale de France, français 766",C / N new system,,Paris,Bibliothèque nationale de France,français,766,1296-1305,http://jonas.irht.cnrs.fr/manuscrit/74349,https://arlima.net/no/5050
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,45896,"Paris, Bibliothèque nationale de France, français 775",B / C new system,,Paris,Bibliothèque nationale de France,français,775,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/75468,https://arlima.net/no/4415
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,,"Toulouse, Bibliothèque municipale, ?? or Bibliothèque Universitaire ??",G,fragment,Toulouse,Bibliothèque municipale,,??,1281-1320,,
668,Renaut de Montauban,fro (Old French),verse,chanson de geste,1181 to 1200,,https://arlima.net/no/318|http://jonas.irht.cnrs.fr/oeuvre/5761,49618,"Toulouse, Bibliothèque municipale, fragm. ms. 157",fragment,fragment,Toulouse,Bibliothèque municipale,,fragm. ms. 157,1294,,
671,Jehan de Lanson,fro (Old French),verse,chanson de geste,1201 to 1233,"Bertolais de Laon
(1100 to 1200)",https://arlima.net/no/1468|http://jonas.irht.cnrs.fr/oeuvre/6773,45647,"Bern, Burgerbibliothek, 573",B,mutilated,Bern,Burgerbibliothek,,573,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/8314,https://arlima.net/no/5214
671,Jehan de Lanson,fro (Old French),verse,chanson de geste,1201 to 1233,"Bertolais de Laon
(1100 to 1200)",https://arlima.net/no/1468|http://jonas.irht.cnrs.fr/oeuvre/6773,45645,"Paris, Bibliothèque nationale de France, Arsenal 3145",C,,Paris,Bibliothèque nationale de France,Arsenal,3145,1401-1500,http://jonas.irht.cnrs.fr/manuscrit/42946,https://arlima.net/no/5164
671,Jehan de Lanson,fro (Old French),verse,chanson de geste,1201 to 1233,"Bertolais de Laon
(1100 to 1200)",https://arlima.net/no/1468|http://jonas.irht.cnrs.fr/oeuvre/6773,45911,"Paris, Bibliothèque nationale de France, français 2495",A,mutilated,Paris,Bibliothèque nationale de France,français,2495,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/45683,https://arlima.net/no/5169
672,Jourdain de Blaye ou Blaive,fro (Old French),verse,chanson de geste,1181 to 1220,,https://arlima.net/no/372|http://jonas.irht.cnrs.fr/oeuvre/13293,45960,"Paris, Bibliothèque nationale de France, français 860",,,Paris,Bibliothèque nationale de France,français,860,1256-1295,http://jonas.irht.cnrs.fr/manuscrit/45573,https://arlima.net/no/3248
674,Karleto [Geste Francor],fro_ITA (Franco-Italian),verse,chanson de geste,1301 to 1350,,https://arlima.net/no/3368|http://jonas.irht.cnrs.fr/oeuvre/8163|https://www.rialfri.eu/en/opere/geste-francor,45112,"Venezia, Biblioteca nazionale Marciana, fr. Z. 13 (=256)",,,Venezia,Biblioteca nazionale Marciana,fr.,Z. 13 (=256),1301-1375,http://jonas.irht.cnrs.fr/manuscrit/72986,https://arlima.net/no/2405
675,Maugis d'Aigremont,fro (Old French),verse,chanson de geste,1201 to 1266,,https://arlima.net/no/1663|http://jonas.irht.cnrs.fr/oeuvre/8358,45294,"Brunswick, Bowdoin College Library, George J. Mitchell Department of Special Collections & Archives M194.R463 folio",,fragment,Brunswick,Bowdoin College Library,George J. Mitchell Department of Special Collections & Archives,M194.R463 folio,1326-1335,http://jonas.irht.cnrs.fr/manuscrit/81225,https://arlima.net/no/3568
675,Maugis d'Aigremont,fro (Old French),verse,chanson de geste,1201 to 1266,,https://arlima.net/no/1663|http://jonas.irht.cnrs.fr/oeuvre/8358,45146,"Cambridge, Peterhouse College Library, 2. 0. 5",P,,Cambridge,Peterhouse College Library,,2. 0. 5,1276-1300,http://jonas.irht.cnrs.fr/manuscrit/12297,https://arlima.net/no/9467
675,Maugis d'Aigremont,fro (Old French),verse,chanson de geste,1201 to 1266,,https://arlima.net/no/1663|http://jonas.irht.cnrs.fr/oeuvre/8358,45200,"London, Public Record Office, SC12/37/34",,fragment,London,Public Record Office,SC12/37/34,,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/80624,
675,Maugis d'Aigremont,fro (Old French),verse,chanson de geste,1201 to 1266,,https://arlima.net/no/1663|http://jonas.irht.cnrs.fr/oeuvre/8358,45299,"Montpellier, Bibliothèque interuniversitaire Section de médecine, H 247",M,,Montpellier,Bibliothèque interuniversitaire Section de médecine,,H 247,1351-1400,http://jonas.irht.cnrs.fr/manuscrit/36274,https://arlima.net/no/3208
675,Maugis d'Aigremont,fro (Old French),verse,chanson de geste,1201 to 1266,,https://arlima.net/no/1663|http://jonas.irht.cnrs.fr/oeuvre/8358,46000,"Paris, Bibliothèque nationale de France, français 766",C,,Paris,Bibliothèque nationale de France,français,766,1296-1305,http://jonas.irht.cnrs.fr/manuscrit/74349,https://arlima.net/no/5050
675,Maugis d'Aigremont,fro (Old French),verse,chanson de geste,1201 to 1266,,https://arlima.net/no/1663|http://jonas.irht.cnrs.fr/oeuvre/8358,49811,"Rochefort, Archives de l’abbaye Notre-Dame de Saint-Rémy, s.c.",,fragment,Rochefort,Archives de l’abbaye Notre-Dame de Saint-Rémy,,s.c.,,http://jonas.irht.cnrs.fr/manuscrit/52347,
676,Naissance du chevalier au cygne Elioxe,fro (Old French),verse,chanson de geste,1181 to 1220,,https://arlima.net/no/11040|http://jonas.irht.cnrs.fr/oeuvre/13385,46048,"Paris, Bibliothèque nationale de France, français 12558",A,,Paris,Bibliothèque nationale de France,français,12558,1241-1320,http://jonas.irht.cnrs.fr/manuscrit/45798,https://arlima.net/no/5302
677,Naissance du chevalier au cygne Beatrix,fro (Old French),verse,chanson de geste,1181 to 1220,,https://arlima.net/no/11884|http://jonas.irht.cnrs.fr/oeuvre/13390,45608,"London, British Library, Royal 15.E.VI.",H,,London,British Library,Royal,15.E.VI.,1444-1445,http://jonas.irht.cnrs.fr/manuscrit/31188,
677,Naissance du chevalier au cygne Beatrix,fro (Old French),verse,chanson de geste,1181 to 1220,,https://arlima.net/no/11884|http://jonas.irht.cnrs.fr/oeuvre/13390,45680,"Montreal, McGill University Library, De Ricci 145",,fragment,Montréal,McGill University Library,De Ricci,145,1201-1225,http://jonas.irht.cnrs.fr/manuscrit/81977,
677,Naissance du chevalier au cygne Beatrix,fro (Old French),verse,chanson de geste,1181 to 1220,,https://arlima.net/no/11884|http://jonas.irht.cnrs.fr/oeuvre/13390,,"Oxford, Bodleian Library, french d. 18",,fragment,Oxford,Bodleian Library,French,d. 18,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/83115,
677,Naissance du chevalier au cygne Beatrix,fro (Old French),verse,chanson de geste,1181 to 1220,,https://arlima.net/no/11884|http://jonas.irht.cnrs.fr/oeuvre/13390,45921,"Paris, Bibliothèque nationale de France, français 12569",E,,Paris,Bibliothèque nationale de France,français,12569,1276-1285,http://jonas.irht.cnrs.fr/manuscrit/45801,https://arlima.net/no/4597
